G217B gene name	G217B Annotation	G217B transcript	G217B predicted gene	G217B Pfam accession	G217B Pfam name	G217B Pfam description	Y footprint FPKM	H footprint FPKM	Y mRNA FPKM	H mRNA FPKM	Y footprint counts	H footprint counts	Y mRNA counts	H mRNA counts	Longer Leader	Leader Category	Y TE	H TE	mRNA Y/H
	conserved protein of unknown function	ucsf_hc.01_1.G217B.01926	HISTO_DA.Contig93.Fgenesh_histo.261.final_new	PF13920.1	zf-C3HC4_3	Zinc finger, C3HC4 type (RING finger)	5.392046823264427	4.262962275759416	6.372629731018902	6.003208399062714	889.0	318.0	2605.0	1676.0			-0.4701080529525341	-1.1870266959163773	0.240332547135381
	conserved protein of unknown function	ucsf_hc.01_1.G217B.01925	HISTO_DA.Contig93.eannot.2170.final_new				5.696086121309341	4.135888101375629	7.74455081337221	5.543305774485816	245.0	65.0	1505.0	272.0			-1.5379898372609273	-0.854198245723266	2.072156254065587
	 actin-binding protein, coronin Crn1 	ucsf_hc.01_1.G217B.01924	HISTO_DA.Contig93.Fgenesh_histo.254.final_new	PF08954.6|PF08953.6|PF00400.27|PF11715.3|PF08662.6	DUF1900|DUF1899|WD40|Nup160|eIF2A	Domain of unknown function (DUF1900)|Domain of unknown function (DUF1899)|WD domain, G-beta repeat|Nucleoporin Nup120/160|Eukaryotic translation initiation factor eIF2A	7.081329957046409	6.94497395708269	6.744790443808919	6.522245494580325	1676.0	1193.0	1971.0	1404.0			0.847014368039432	0.9759478898892855	0.0934561644077867
	kinesin motor domain-containing protein	ucsf_hc.01_1.G217B.01923	HISTO_DA.Contig93-snap.311.final_new	PF00225.18|PF01442.13	Kinesin|Apolipoprotein	Kinesin motor domain|Apolipoprotein A1/A4/E domain	4.760179700762741	4.334850946316542	5.345652703629548	5.442391644549122	460.0	268.0	1025.0	911.0			-0.0749981480648656	-0.5543212708456595	-0.22582772574038135
UBP12	ubiquitin carboxyl-terminal hydrolase	ucsf_hc.01_1.G217B.01919	HISTO_DA.Contig93.eannot.2110.final_new	PF00443.24|PF13423.1|PF06337.7|PF14533.1	UCH|UCH_1|DUSP|USP7_C2	Ubiquitin carboxyl-terminal hydrolase|Ubiquitin carboxyl-terminal hydrolase|DUSP domain|Ubiquitin-specific protease C-terminal	6.797048340247407	6.137611222987668	6.469860713523545	5.954024725849505	3648.0	1807.0	4318.0	2510.0			0.8376624815258036	0.7368059245250835	0.3867472028532326
	sorting nexin-41	ucsf_hc.01_1.G217B.01918	HISTO_DA.Contig93.eannot.2109.final_new	PF00787.19|PF09325.5|PF02954.14	PX|Vps5|HTH_8	PX domain|Vps5 C terminal like|Bacterial regulatory protein, Fis family	6.852114206604186	6.511392706658053	6.80948143996081	6.006764580147434	1562.0	965.0	2252.0	1073.0			0.5531076214453168	1.05784755389754	0.6736280749925694
		ucsf_hc.01_1.G217B.01917					-0.35851515504751885	-1.0044430490071155	4.428591708988939	5.9452099096307975	2.0	1.0	82.0	195.0				-6.396433531250992	-1.6457069854626658
	HEAT repeat containing protein	ucsf_hc.01_1.G217B.01915	HISTO_DA.Contig93-snap.306.final_new	PF13908.1	Shisa	Wnt and FGF inhibitory regulator		1.5765505495110952	4.8829877377289375	4.9681167134192465	0.0	9.0	169.0	149.0				-2.8383467365212303	-0.21421776051111596
	HEAT repeat protein	ucsf_hc.01_1.G217B.01914	HISTO_DA.Contig93-snap.305.final_new	PF10350.4	DUF2428	Putative death-receptor fusion protein (DUF2428)	3.5534780928600314	3.9006473386457468	4.547186990719655	4.404799680941144	419.0	417.0	1239.0	933.0			-0.48323404305768225	0.04906708509152358	0.013298524957703783
	serine/threonine protein kinase	ucsf_hc.01_1.G217B.01909	HISTO_DA.Contig93.Fgenesh_Aspergillus.140.final_new	PF00069.20|PF07714.12|PF14531.1	Pkinase|Pkinase_Tyr|Kinase-like	Protein kinase domain|Protein tyrosine kinase|Kinase-like	4.759252150641154	4.3666106859637885	6.319338573201753	5.394246356905716	396.0	236.0	1734.0	759.0			-1.049611567758658	-0.474416243555007	0.7960034314752296
	peptidase family S64 domain-containing protein	ucsf_hc.01_1.G217B.01907	HISTO_DA.Contig93.Fgenesh_Aspergillus.125.final_new	PF08192.6|PF00949.16|PF13365.1|PF05579.8	Peptidase_S64|Peptidase_S7|Trypsin_2|Peptidase_S32	Peptidase family S64|Peptidase S7, Flavivirus NS3 serine protease|Trypsin-like peptidase domain|Equine arteritis virus serine endopeptidase S32	3.3666940089940662	0.9026044380202832	6.27415812808921	4.464605119547997	134.0	19.0	1493.0	354.0			-2.396989264293203	-3.008781254140793	1.6804642237204064
	dihydroxy-acid dehydratase	ucsf_hc.01_1.G217B.01905	HISTO_DA.Contig93.Fgenesh_histo.214.final_new	PF00920.16|PF02872.13	ILVD_EDD|5_nucleotid_C	Dehydratase family|5'-nucleotidase, C-terminal domain	6.50989065665755	6.217812331717414	6.3028304472421866	5.872078982920456	1180.0	754.0	1518.0	936.0			0.7175350642173046	0.8989527761838785	0.3016626795009234
	vegetative cell wall protein gp1	ucsf_hc.01_1.G217B.01904	HISTO_DA.Contig93.Fgenesh_histo.212.final_new	PF01764.20|PF11187.3|PF05587.8	Lipase_3|DUF2974|Anth_Ig	Lipase (class 3)|Protein of unknown function (DUF2974)|Anthrax receptor extracellular domain	-0.53557633777146	5.5354866626738835	5.199584311232344	6.845917585163852	10.0	526.0	791.0	2058.0			-5.2246857942018625	-0.7572114951030473	-1.7754220587523148
	elongation factor 3	ucsf_hc.01_1.G217B.01896	HISTO_DA.Contig93.eannot.2161.final_new	PF00005.22|PF13304.1|PF02463.14|PF13555.1|PF13476.1|PF13207.1|PF03193.11|PF01926.18|PF12846.2|PF13521.1|PF13401.1|PF03308.11|PF13175.1|PF13558.1|PF13191.1|PF13238.1|PF05729.7|PF10662.4|PF00004.24|PF01935.12|PF00350.18|PF08477.8|PF13671.1|PF00910.17|PF03205.9|PF13173.1|PF01637.13|PF13646.1|PF02492.14|PF13166.1|PF00006.20|PF13481.1|PF13604.1|PF03029.12|PF01580.13|PF00735.13|PF00437.15|PF10274.4|PF00931.17|PF00488.16|PF13245.1|PF11865.3|PF01695.12|PF01078.16|PF07728.9	ABC_tran|AAA_21|SMC_N|AAA_29|AAA_23|AAA_17|DUF258|MMR_HSR1|AAA_10|AAA_28|AAA_22|ArgK|AAA_15|SbcCD_C|AAA_16|AAA_18|NACHT|PduV-EutP|AAA|DUF87|Dynamin_N|Miro|AAA_33|RNA_helicase|MobB|AAA_14|Arch_ATPase|HEAT_2|cobW|AAA_13|ATP-synt_ab|AAA_25|AAA_30|ATP_bind_1|FtsK_SpoIIIE|Septin|T2SE|ParcG|NB-ARC|MutS_V|AAA_19|DUF3385|IstB_IS21|Mg_chelatase|AAA_5	ABC transporter|AAA domain|RecF/RecN/SMC N terminal domain|P-loop containing region of AAA domain|AAA domain|AAA domain|Protein of unknown function, DUF258|50S ribosome-binding GTPase|AAA-like domain|AAA domain|AAA domain|ArgK protein|AAA ATPase domain|Putative exonuclease SbcCD, C subunit|AAA ATPase domain|AAA domain|NACHT domain|Ethanolamine utilisation - propanediol utilisation|ATPase family associated with various cellular activities (AAA)|Domain of unknown function DUF87|Dynamin family|Miro-like protein|AAA domain|RNA helicase|Molybdopterin guanine dinucleotide synthesis protein B|AAA domain|Archaeal ATPase|HEAT repeats|CobW/HypB/UreG, nucleotide-binding domain|AAA domain|ATP synthase alpha/beta family, nucleotide-binding domain|AAA domain|AAA domain|Conserved hypothetical ATP binding protein|FtsK/SpoIIIE family|Septin|Type II/IV secretion system protein|Parkin co-regulated protein|NB-ARC domain|MutS domain V|Part of AAA domain|Domain of unknown function (DUF3385)|IstB-like ATP binding protein|Magnesium chelatase, subunit ChlI|AAA domain (dynein-related subfamily)	10.345080578728243	9.183023285503566	8.422787580450088	8.106533021533783	29549.0	10331.0	11577.0	7728.0			2.432767853080097	1.6297096913567035	0.18716577409549728
	 CMGC/CLK protein kinase	ucsf_hc.01_1.G217B.01894	HISTO_DA.Contig93.Fgenesh_histo.190.final_new	PF00069.20|PF07327.6	Pkinase|Neuroparsin	Protein kinase domain|Neuroparsin	3.9643725887835015	3.0047842159201434	4.217770493048048	4.326348300641649	87.0	35.0	154.0	138.0			0.2570769505373942	-0.7683446573345845	-0.23766659241440724
	 NADH-ubiquinone oxidoreductase 20 kDa subunit, mitochondrial precursor 	ucsf_hc.01_1.G217B.01893	HISTO_DA.Contig93.Fgenesh_histo.187.final_new					4.515870811777204	4.843416853167965	5.286287108769797	0.0	55.0	131.0	148.0				-0.2171968696056723	-0.5719590404226391
	 DUF1275 domain-containing protein	ucsf_hc.01_1.G217B.01892	HISTO_DA.Contig93.eannot.2085.final_new	PF06912.6	DUF1275	Protein of unknown function (DUF1275)	-1.7250541366351728	0.2139804701263867	5.1096421859195456	6.015734733651987	2.0	6.0	339.0	528.0			-6.324221467752777	-5.248534836138679	-1.0351813325532486
	 conserved protein of unknown function	ucsf_hc.01_1.G217B.01891	HISTO_DA.Contig93.Fgenesh_histo.182.final_new	PF05433.10|PF10500.4|PF05501.6|PF13436.1|PF04829.8|PF04391.7|PF09770.4|PF06375.6	Rick_17kDa_Anti|SR-25|DUF755|Gly-zipper_OmpA|PT-VENN|DUF533|PAT1|BLVR	Glycine zipper 2TM domain|Nuclear RNA-splicing-associated protein|Domain of unknown function (DUF755)|Glycine-zipper containing OmpA-like membrane domain|Pre-toxin domain with VENN motif|Protein of unknown function (DUF533)|Topoisomerase II-associated protein PAT1|Bovine leukaemia virus receptor (BLVR)	4.975385581505919	9.733024251458042	4.976667114488755	9.025470989706776	146.0	3090.0	217.0	2985.0			0.5091933218191049	1.2607726891381876	-4.177892660038827
	APSES transcription factor (MbpA), similar to S.cerevisiae Swi6p	ucsf_hc.01_1.G217B.01890	HISTO_DA.Contig93.fgenesh_plus.119.final_new	PF13637.1|PF12796.2|PF04383.8|PF13606.1|PF13857.1|PF06810.6|PF09726.4	Ank_4|Ank_2|KilA-N|Ank_3|Ank_5|Phage_GP20|Macoilin	Ankyrin repeats (many copies)|Ankyrin repeats (3 copies)|KilA-N domain|Ankyrin repeat|Ankyrin repeats (many copies)|Phage minor structural protein GP20|Transmembrane protein	5.983196173535893	5.048171577156307	5.150454389877992	5.335352667852148	1173.0	480.0	978.0	924.0			1.3432166384598418	0.26603833669107946	-0.313987062794963
	conserved protein of unknown function	ucsf_hc.01_1.G217B.01889	HISTO_DA.Contig93.Fgenesh_Aspergillus.87.final_new	PF05347.10|PF13232.1	Complex1_LYR|Complex1_LYR_1	Complex 1 protein (LYR family)|Complex1_LYR-like	4.330716834660495	4.856969916083579	5.532365511648677	6.044782611916258	142.0	160.0	485.0	575.0			-0.6911738221862405	-0.6345932684457578	-0.6415058850883879
		ucsf_hc.01_1.G217B.01888	HISTO_DA.Contig93.Fgenesh_Aspergillus.83.final_new|HISTO_DA.Contig93.Fgenesh_Aspergillus.85.final_new	PF05971.7|PF05175.9|PF12847.2|PF13659.1|PF13847.1|PF06325.8|PF08241.7|PF03409.10|PF01170.13|PF02475.11|PF13649.1	Methyltransf_10|MTS|Methyltransf_18|Methyltransf_26|Methyltransf_31|PrmA|Methyltransf_11|Glycoprotein|UPF0020|Met_10|Methyltransf_25	Protein of unknown function (DUF890)|Methyltransferase small domain|Methyltransferase domain|Methyltransferase domain|Methyltransferase domain|Ribosomal protein L11 methyltransferase (PrmA)|Methyltransferase domain|Transmembrane glycoprotein|Putative RNA methylase family UPF0020|Met-10+ like-protein|Methyltransferase domain	3.5319041042129253	3.1743217046163106	5.377294193116196	4.607792237562808	113.0	69.0	603.0	294.0			-1.3349152341013295	-0.880251105559577	0.6404131707325806
	cytochrome P450 monooxygenase	ucsf_hc.01_1.G217B.01887	HISTO_DA.Contig93.Fgenesh_Aspergillus.83.final_new	PF00067.17	p450	Cytochrome P450	0.183972203317337	4.422567091937805	0.8672836549814937	5.071710939323261	13.0	192.0	31.0	475.0				-0.09592441999853563	-4.333516069162575
PRS1	ribose phosphate diphosphokinase Prs1	ucsf_hc.01_1.G217B.01877	HISTO_DA.Contig93.Fgenesh_histo.147.final_new	PF13793.1|PF14572.1|PF00156.22|PF04652.11	Pribosyltran_N|Pribosyl_synth|Pribosyltran|DUF605	N-terminal domain of ribose phosphate pyrophosphokinase|Phosphoribosyl synthetase-associated domain|Phosphoribosyl transferase domain|Vta1 like	6.398976806247831	5.588986149878581	6.932759034541841	5.842638815010049	921.0	411.0	1980.0	773.0			-0.023307373492068795	0.299566762255453	0.9610314347109856
	siroheme synthase	ucsf_hc.01_1.G217B.01876	HISTO_DA.Contig93.eannot.2159.final_new	PF13241.1|PF14823.1|PF14824.1|PF02254.13|PF00899.16	NAD_binding_7|Sirohm_synth_C|Sirohm_synth_M|TrkA_N|ThiF	Putative NAD(P)-binding|Sirohaem biosynthesis protein C-terminal|Sirohaem biosynthesis protein central|TrkA-N domain|ThiF family	5.43884707717937	5.8286903142415945	7.264451335496285	6.9942632033491625	239.0	245.0	1258.0	867.0			-1.3151294035149736	-0.6123534617206472	0.1410993473263158
SEC7	guanyl-nucleotide exchange factor (Sec7)	ucsf_hc.01_1.G217B.01875	HISTO_DA.Contig93.eannot.2051.final_new	PF01369.15|PF12783.2|PF09324.5	Sec7|Sec7_N|DUF1981	Sec7 domain|Guanine nucleotide exchange factor in Golgi transport N-terminal|Domain of unknown function (DUF1981)	5.9122667801125255	5.735761648813594	5.559221752903326	5.72015124535904	2564.0	1775.0	2981.0	2770.0			0.8635198820111403	0.5688298308414748	-0.29001827727652074
	dihydrolipoamide S-acetyltransferase	ucsf_hc.01_1.G217B.01874	HISTO_DA.Contig93.fgenesh_plus.176.final_new	PF00198.18|PF00364.17|PF02817.12	2-oxoacid_dh|Biotin_lipoyl|E3_binding	2-oxoacid dehydrogenases acyltransferase (catalytic domain)|Biotin-requiring enzyme|e3 binding domain	8.217568082082728	8.013268700557063	6.919771214869081	7.205038542102972	3091.0	2099.0	1867.0	1891.0			1.8082717220155886	1.3614495858410116	-0.4143561120546986
BOS1	 synaptobrevin, transporter bos1 	ucsf_hc.01_1.G217B.01871	HISTO_DA.Contig93.Fgenesh_Aspergillus.59.final_new	PF12352.3|PF03908.8|PF04545.11	V-SNARE_C|Sec20|Sigma70_r4	Snare region anchored in the vesicle membrane C-terminus|Sec20|Sigma-70, region 4	6.520190955755094	4.505029252129777	7.084337743503498	5.676017325321096	496.0	96.0	1089.0	341.0	Yeast	B	-0.05367193294646322	-0.6177686458043983	1.2792316333615954
	malate dehydrogenase; MdhA	ucsf_hc.01_1.G217B.01869	HISTO_DA.Contig93.eannot.2155.final_new	PF02866.13|PF00056.18|PF01073.14|PF02882.14|PF02056.11	Ldh_1_C|Ldh_1_N|3Beta_HSD|THF_DHG_CYH_C|Glyco_hydro_4	lactate/malate dehydrogenase, alpha/beta C-terminal domain|lactate/malate dehydrogenase, NAD binding domain|3-beta hydroxysteroid dehydrogenase/isomerase family|Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain|Family 4 glycosyl hydrolase	9.883336592480731	9.433177468298815	8.129815374021323	8.433722592132044	6805.0	3897.0	2997.0	3075.0			2.263996073261349	1.552674303553692	-0.43299600293152807
	conserved protein of unknown function	ucsf_hc.01_1.G217B.01867	HISTO_DA.Contig93-snap.275.final_new	PF01519.11|PF12010.3|PF12998.2|PF01920.15	DUF16|DUF3502|ING|Prefoldin_2	Protein of unknown function DUF16|Domain of unknown function (DUF3502)|Inhibitor of growth proteins N-terminal histone-binding|Prefoldin subunit			5.845892638953931	4.167475495058694	0.0	0.0	362.0	94.0					1.5493283590744298
	AAA family ATPase	ucsf_hc.01_1.G217B.01866	HISTO_DA.Contig93.Fgenesh_histo.117.final_new	PF00004.24|PF13245.1|PF07728.9|PF13401.1|PF13191.1|PF13207.1|PF13671.1	AAA|AAA_19|AAA_5|AAA_22|AAA_16|AAA_17|AAA_33	ATPase family associated with various cellular activities (AAA)|Part of AAA domain|AAA domain (dynein-related subfamily)|AAA domain|AAA ATPase domain|AAA domain|AAA domain	5.55149716464481	7.513529262586837	6.0995991694338	7.014731677892406	975.0	2972.0	2117.0	3318.0			-0.037627149987048636	1.0520170120813521	-1.0442212932794126
	hyphal growth and polarity protein HbrB	ucsf_hc.01_1.G217B.01863	HISTO_DA.Contig93.Fgenesh_Aspergillus.259.final_new	PF08539.6	HbrB	HbrB-like	5.877108308755497	4.831249807907265	5.919427634133603	5.485263439056539	1045.0	396.0	1598.0	983.0			0.4681555294238353	-0.10079420376235326	0.30507541025625695
		ucsf_hc.01_1.G217B.01860	HISTO_DA.Contig93.Fgenesh_histo.111.final_new|HISTO_DA.Contig93.eannot.2153.final_new	PF01591.13|PF00300.17|PF13671.1|PF08433.5	6PF2K|His_Phos_1|AAA_33|KTI12	6-phosphofructo-2-kinase|Histidine phosphatase superfamily (branch 1)|AAA domain|Chromatin associated protein KTI12	4.884827362643771	5.617803181909304	5.3913111004950665	5.794115875358679	283.0	368.0	597.0	656.0			0.003991116950645246	0.37690673393754626	-0.531893559684419
AVA2	vacuolar morphogenesis protein AvaB	ucsf_hc.01_1.G217B.01859	HISTO_DA.Contig93.Fgenesh_histo.98.final_new	PF10366.4|PF10367.4|PF00780.17|PF00637.15|PF12674.2|PF00515.23	Vps39_1|Vps39_2|CNH|Clathrin|Zn_ribbon_2|TPR_1	Vacuolar sorting protein 39 domain 1|Vacuolar sorting protein 39 domain 2|CNH domain|Region in Clathrin and VPS|Putative zinc ribbon domain|Tetratricopeptide repeat	5.635156669875613	5.196191156682859	6.919513613754051	6.562142547900924	1128.0	651.0	4080.0	2647.0			-0.7738820890764972	-0.8127319638311441	0.22828228103232018
	Gon7 (KEOPS protein complex) domain-containing protein	ucsf_hc.01_1.G217B.01858	HISTO_DA.Contig93.Fgenesh_histo.95.final_new	PF10046.4|PF05549.6|PF12072.3|PF02403.17|PF05531.7|PF12889.2|PF12718.2|PF14712.1|PF00170.16|PF09074.5|PF10498.4|PF07889.7|PF01920.15|PF13600.1|PF08287.6|PF15619.1|PF05478.6|PF07303.8|PF13747.1|PF07106.8|PF11795.3|PF03670.8|PF04102.7|PF08653.5|PF09278.6|PF01601.11	BLOC1_2|Allexi_40kDa|DUF3552|Seryl_tRNA_N|NPV_P10|DUF3829|Tropomyosin_1|Snapin_Pallidin|bZIP_1|Mer2|IFT57|DUF1664|Prefoldin_2|DUF4140|DASH_Spc19|Lebercilin|Prominin|Occludin_ELL|DUF4164|TBPIP|DUF3322|UPF0184|SlyX|DASH_Dam1|MerR-DNA-bind|Corona_S2	Biogenesis of lysosome-related organelles complex-1 subunit 2|Allexivirus 40kDa protein|Domain of unknown function (DUF3552)|Seryl-tRNA synthetase N-terminal domain|Nucleopolyhedrovirus P10 protein|Protein of unknown function (DUF3829)|Tropomyosin like|Snapin/Pallidin|bZIP transcription factor|Mer2|Intra-flagellar transport protein 57|Protein of unknown function (DUF1664)|Prefoldin subunit|N-terminal domain of unknown function (DUF4140)|Spc19|Ciliary protein causing Leber congenital amaurosis disease|Prominin|Occludin homology domain|Domain of unknown function (DUF4164)|Tat binding protein 1(TBP-1)-interacting protein (TBPIP)|Uncharacterized protein conserved in bacteria N-term (DUF3322)|Uncharacterised protein family (UPF0184)|SlyX|DASH complex subunit Dam1|MerR, DNA binding|Coronavirus S2 glycoprotein	2.88792274025558	2.1488854419045023	4.954102220217603	3.3392049933477543	32.0	15.0	199.0	54.0			-1.555704625160082		1.4858084420490418
	PKc-like superfamily domain-containing protein	ucsf_hc.01_1.G217B.01857	HISTO_DA.Contig93.Fgenesh_histo.92.final_new	PF01636.18|PF01633.15|PF01163.17	APH|Choline_kinase|RIO1	Phosphotransferase enzyme family|Choline/ethanolamine kinase|RIO1 family	-2.303838062427205	0.8575889656708029	5.275463916495851	6.375550263195811	1.0	7.0	284.0	506.0			-7.068827124121114	-4.964741870138088	-1.2291751315207673
	conserved protein of unknown function	ucsf_hc.01_1.G217B.01856	HISTO_DA.Contig93.Fgenesh_Neurospora.172.final_new				6.523011930954103	5.523747237387836	5.3097233735708205	4.65855663727846	534.0	209.0	342.0	181.0			1.7237634121852232	1.4184100274962965	0.5220779514715534
	arabinose-proton symporter	ucsf_hc.01_1.G217B.01853	HISTO_DA.Contig93.eannot.2045.final_new	PF00083.19|PF07690.11	Sugar_tr|MFS_1	Sugar (and other) transporter|Major Facilitator Superfamily	2.4111220734525993	5.410529298193641	4.742626787209221	7.728253601714437	78.0	488.0	583.0	3838.0			-1.8210298589546805	-1.7645048761338753	-3.114715599326023
	C6 zinc finger domain-containing protein	ucsf_hc.01_1.G217B.01851	HISTO_DA.Contig93.Fgenesh_histo.83.final_new	PF04082.13	Fungal_trans	Fungal specific transcription factor domain	4.4324147099279125	4.0495212218021095	4.97300088173503	5.251933845233382	275.0	165.0	594.0	599.0			-0.030111317005176108	-0.6491931960443518	-0.40802174831915927
	monocarboxylate permease-like protein	ucsf_hc.01_1.G217B.01850	HISTO_DA.Contig93.Fgenesh_histo.82.final_new	PF07690.11|PF12832.2	MFS_1|MFS_1_like	Major Facilitator Superfamily|MFS_1 like family	-0.19453941993639315	0.6189643047413077	4.556943534369343	4.0717109393232604	8.0	11.0	320.0	190.0			-4.241008099503794	-2.8995272071950318	0.35614381022527564
	 GAL4 & fungal specific transcription factor domain-containing protein, priB 	ucsf_hc.01_1.G217B.01849	HISTO_DA.Contig93.Fgenesh_histo.81.final_new	PF04082.13|PF00172.13	Fungal_trans|Zn_clus	Fungal specific transcription factor domain|Fungal Zn(2)-Cys(6) binuclear cluster domain	2.7887099104060904	-1.3297057550162503	4.885328350760513	4.214250751041703	111.0	5.0	705.0	368.0			-1.586143585552482	-4.990737078671033	0.5419888148980032
	conserved protein of unknown function	ucsf_hc.01_1.G217B.01848	HISTO_DA.Contig93.Fgenesh_Aspergillus.230.final_new				4.701210618066925	5.329457687546323	4.81302517956137	5.1006236312385	43.0	52.0	69.0	70.0					-0.41668723649793726
	RING finger domain-containing protein	ucsf_hc.01_1.G217B.01846	HISTO_DA.Contig93.eannot.2021.final_new	PF12906.2|PF13639.1|PF00641.13|PF00033.14|PF00628.24	RINGv|zf-RING_2|zf-RanBP|Cytochrom_B_N|PHD	RING-variant domain|Ring finger domain|Zn-finger in Ran binding protein and others|Cytochrome b(N-terminal)/b6/petB|PHD-finger	7.081745454170766	4.802393570533368	7.678816406405515	6.463055514824368	999.0	161.0	2244.0	803.0			-0.08659609743280816	-1.1074425169040794	1.0866721067603402
