pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description	"{""status"": ""ok"", ""message"": ""no clusters found"", ""data"": [], ""count"": 0}"
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	242507	Magnaporthe oryzae 70-15	242507:0023af	G4N4R6	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	246409	Rhizopus delemar RA 99-880	246409:003bdc	I1BJZ9	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	246409	Rhizopus delemar RA 99-880	246409:002e46	I1BKZ0	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	246409	Rhizopus delemar RA 99-880	246409:002cb5	I1CC09	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	246409	Rhizopus delemar RA 99-880	246409:001919	I1C9A3	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	246409	Rhizopus delemar RA 99-880	246409:0014cd	I1CVD3	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	246409	Rhizopus delemar RA 99-880	246409:000ed7	I1BSN1	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	246410	Coccidioides immitis RS	246410:00235b	J3KB14	NA	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	246410	Coccidioides immitis RS	246410:001336	J3K2L8	Transmembrane:Helical	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	246410	Coccidioides immitis RS	246410:000a6a	J3KB13	Zn(2)-C6 fungal-type DNA-binding domain	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	246410	Coccidioides immitis RS	246410:0008b5	J3KJU9	SprT-like	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	283643	Cryptococcus neoformans var. neoformans B-3501A	283643:00187b	F5HGZ1	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	283643	Cryptococcus neoformans var. neoformans B-3501A	283643:001825	Q55VQ1	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	283643	Cryptococcus neoformans var. neoformans B-3501A	283643:0016ab	F5HCT1	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	283643	Cryptococcus neoformans var. neoformans B-3501A	283643:0006e2	F5H9U2	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	284590	Kluyveromyces lactis NRRL Y-1140	284590:0012ac	Q6CXQ6	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	284590	Kluyveromyces lactis NRRL Y-1140	284590:000e61	Q6CUU6	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	284591	Yarrowia lipolytica CLIB122	284591:00108f	Q6C7U5	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	284591	Yarrowia lipolytica CLIB122	284591:000ef7	Q6CDS0	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	284591	Yarrowia lipolytica CLIB122	284591:0001dd	RPL17	60S ribosomal protein L17	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	284592	Debaryomyces hansenii CBS767	284592:001111	Q6BTY7	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	284592	Debaryomyces hansenii CBS767	284592:000754	Q6BUL2	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	284592	Debaryomyces hansenii CBS767	284592:0001d6	RPL17	60S ribosomal protein L17	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	284593	Candida glabrata CBS 138	284593:0013ba	Q6FJ95	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	284593	Candida glabrata CBS 138	284593:000b8f	Q6FNX6	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	284811	Eremothecium gossypii ATCC 10895	284811:0010bb	Q752A0	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	284811	Eremothecium gossypii ATCC 10895	284811:000b44	Q757Z7	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	284812	Schizosaccharomyces pombe 972h-	284812:00110a	O94574	Putative 2-hydroxyacid dehydrogenase C1773.17c	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	284812	Schizosaccharomyces pombe 972h-	284812:001035	O14075	Putative 2-hydroxyacid dehydrogenase UNK4.10	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	284812	Schizosaccharomyces pombe 972h-	284812:0009d0	rpl1702	60S ribosomal protein L17-B	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	284812	Schizosaccharomyces pombe 972h-	284812:0009cf	rpl1701	60S ribosomal protein L17-A	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	284813	Encephalitozoon cuniculi GB-M1	284813:000684	Q8SRH7	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	285006	Saccharomyces cerevisiae RM11-1a	285006:0013eb	B3LQS6	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	285006	Saccharomyces cerevisiae RM11-1a	285006:000f6f	B3LPU8	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	285006	Saccharomyces cerevisiae RM11-1a	285006:0008dc	B3LPB3	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	294746	Meyerozyma guilliermondii ATCC 6260	294746:0006eb	A5DDW4	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	294746	Meyerozyma guilliermondii ATCC 6260	294746:00069a	A5DKE0	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	294747	Candida tropicalis MYA-3404	294747:0015af	C5M6X7	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	294747	Candida tropicalis MYA-3404	294747:001057	C5ME41	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	294747	Candida tropicalis MYA-3404	294747:000f73	C5M7H6	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	294747	Candida tropicalis MYA-3404	294747:000d28	C5ME36	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	294748	Candida albicans WO-1	294748:000c29	C4YKG5	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	294748	Candida albicans WO-1	294748:000c03	C4YEX7	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	294748	Candida albicans WO-1	294748:000b07	C4YIE3	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	294748	Candida albicans WO-1	294748:00095e	C4YKA2	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	306901	Chaetomium globosum CBS 148.51	306901:00210d	Q2GXK6	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	306901	Chaetomium globosum CBS 148.51	306901:000b28	Q2GZK2	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	306902	Clavispora lusitaniae ATCC 42720	306902:001551	C4Y4F5	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	306902	Clavispora lusitaniae ATCC 42720	306902:000dd6	C4Y4N8	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	307796	Saccharomyces cerevisiae YJM789	307796:0011df	A6ZRH0	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	307796	Saccharomyces cerevisiae YJM789	307796:000fea	RPL17B	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	307796	Saccharomyces cerevisiae YJM789	307796:00090a	RPL17A	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	321614	Parastagonospora nodorum SN15	321614:002f59	Q0U027	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	321614	Parastagonospora nodorum SN15	321614:002650	Q0V104	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	321614	Parastagonospora nodorum SN15	321614:000dbc	Q0V2B9	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	322104	Scheffersomyces stipitis CBS 6054	322104:000ccc	RPL17B	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	322104	Scheffersomyces stipitis CBS 6054	322104:000c24	MDH97	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	330879	Aspergillus fumigatus Af293	330879:0012a4	Q4WQ76	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	330879	Aspergillus fumigatus Af293	330879:000a18	E9RDD2	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	330879	Aspergillus fumigatus Af293	330879:000203	rpl17	60S ribosomal protein L17	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	331117	Neosartorya fischeri NRRL 181	331117:0026c7	A1CWE9	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	331117	Neosartorya fischeri NRRL 181	331117:001f00	A1D1X7	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	331117	Neosartorya fischeri NRRL 181	331117:001652	A1D1X6	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	332952	Aspergillus flavus NRRL3357	332952:003459	B8N8X7	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	332952	Aspergillus flavus NRRL3357	332952:0027ab	B8NCW5	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	332952	Aspergillus flavus NRRL3357	332952:001ddd	B8NCW4	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	332952	Aspergillus flavus NRRL3357	332952:001d00	B8N110	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	332952	Aspergillus flavus NRRL3357	332952:001cf2	B8N6J7	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	336722	Zymoseptoria tritici IPO323	336722:00287f	F9X536	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	336722	Zymoseptoria tritici IPO323	336722:001633	F9X2Z9	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	336722	Zymoseptoria tritici IPO323	336722:000837	F9WY50	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	336963	Uncinocarpus reesii 1704	336963:0019c4	C4JS89	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	336963	Uncinocarpus reesii 1704	336963:0013f5	C4JY00	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	336963	Uncinocarpus reesii 1704	336963:0011b6	C4JRF7	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	339724	Histoplasma capsulatum NAm1	339724:0023ad	A6QY69	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	339724	Histoplasma capsulatum NAm1	339724:00186b	A6QY70	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	339724	Histoplasma capsulatum NAm1	339724:0010ec	A6QZ02	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	339724	Histoplasma capsulatum NAm1	339724:00081a	A6QVW0	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	341663	Aspergillus terreus NIH2624	341663:001158	Q0D094	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	341663	Aspergillus terreus NIH2624	341663:001003	Q0CR03	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	341663	Aspergillus terreus NIH2624	341663:000cac	Q0D093	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	344612	Aspergillus clavatus NRRL 1	344612:0021a0	A1CP23	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	344612	Aspergillus clavatus NRRL 1	344612:001d3b	A1CP22	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	344612	Aspergillus clavatus NRRL 1	344612:000e24	A1CIB1	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	367110	Neurospora crassa OR74A	367110:001d3a	Q7S9Y7	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	367110	Neurospora crassa OR74A	367110:000271	rpl-17	60S ribosomal protein L17	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	367775	Cryptococcus gattii WM276	367775:0017ae	E6R2A7	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	367775	Cryptococcus gattii WM276	367775:001730	E6RG74	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	367775	Cryptococcus gattii WM276	367775:00152d	E6QYT3	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	367775	Cryptococcus gattii WM276	367775:00123f	E6R3E9	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	379508	Lodderomyces elongisporus NRRL YB-4239	379508:001626	A5DX70	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	379508	Lodderomyces elongisporus NRRL YB-4239	379508:000f4c	A5DYB3	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	380704	Aspergillus niger ATCC 1015	380704:0016cb	G3YAV6	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	380704	Aspergillus niger ATCC 1015	380704:00119a	G3XSW3	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	380704	Aspergillus niger ATCC 1015	380704:0010c2	G3XMT2	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	383855	Pseudocercospora fijiensis CIRAD86	383855:001ebe	M2Z7E9	Similarity:Belongs to the ribosomal protein L22P family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	383855	Pseudocercospora fijiensis CIRAD86	383855:001791	M3B4I7	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	402676	Schizosaccharomyces japonicus yFS275	402676:000e63	B6JXX0	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	402676	Schizosaccharomyces japonicus yFS275	402676:000ac1	B6JV76	Similarity:Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.	NA
EOG092C4Y4L	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	4751	402676	Schizosaccharomyces japonicus yFS275	402676:000038	B6JX14	Similarity:Belongs to the ribosomal protein L22P family.	NA
